run_name,backend,architecture,hidden_activation,learning_rate,l2_lambda,use_scaler,train_fraction,epochs,n_steps,parameter_count,train_loss,val_loss,test_loss,train_accuracy,val_accuracy,test_accuracy,train_precision,val_precision,test_precision,train_recall,val_recall,test_recall,train_f1,val_f1,test_f1,train_balanced_accuracy,val_balanced_accuracy,test_balanced_accuracy,train_specificity,val_specificity,test_specificity,train_roc_auc,val_roc_auc,test_roc_auc,weight_l2_norm,notes
baseline_scaled,numpy,30-8-1,sigmoid,0.08,0.0,True,1.0,1200,1200,257,0.058654462855725044,0.07094410612804034,0.09874210104218988,0.9882697947214076,0.9649122807017544,0.9649122807017544,0.9861111111111112,0.958904109589041,0.9857142857142858,0.9953271028037384,0.9859154929577465,0.9583333333333334,0.9906976744186047,0.9722222222222222,0.971830985915493,0.985852527779822,0.9580740255486406,0.9672619047619048,0.9763779527559056,0.9302325581395349,0.9761904761904762,0.9959158142615351,0.99737962659679,0.9947089947089947,6.381912711313201,Ayni mimarinin NumPy tabanli referans egitimi.
baseline_scaled,sklearn,30-8-1,sigmoid,0.08,0.0,True,1.0,1200,1200,257,0.058654462855725044,0.07094410612804034,0.09874210104218989,0.9882697947214076,0.9649122807017544,0.9649122807017544,0.9861111111111112,0.958904109589041,0.9857142857142858,0.9953271028037384,0.9859154929577465,0.9583333333333334,0.9906976744186047,0.9722222222222222,0.971830985915493,0.985852527779822,0.9580740255486406,0.9672619047619048,0.9763779527559056,0.9302325581395349,0.9761904761904762,0.9959158142615351,0.99737962659679,0.9947089947089947,6.381912711313201,Ayni agirliklarla MLPClassifier tekrari.
baseline_scaled,pytorch,30-8-1,sigmoid,0.08,0.0,True,1.0,1200,1200,257,0.05865446285572503,0.07094410612804034,0.09874210104218989,0.9882697947214076,0.9649122807017544,0.9649122807017544,0.9861111111111112,0.958904109589041,0.9857142857142858,0.9953271028037384,0.9859154929577465,0.9583333333333334,0.9906976744186047,0.9722222222222222,0.971830985915493,0.985852527779822,0.9580740255486406,0.9672619047619048,0.9763779527559056,0.9302325581395349,0.9761904761904762,0.9959158142615351,0.99737962659679,0.9947089947089947,6.381912711313201,Ayni agirliklarla PyTorch tekrari.
wide_scaled,numpy,30-16-1,sigmoid,0.05,0.0,True,1.0,1400,1400,513,0.06351903782375683,0.07935167835020364,0.09912940953431738,0.9882697947214076,0.9736842105263158,0.9736842105263158,0.9861111111111112,0.9594594594594594,0.9859154929577465,0.9953271028037384,1.0,0.9722222222222222,0.9906976744186047,0.9793103448275862,0.9790209790209791,0.985852527779822,0.9651162790697674,0.9742063492063492,0.9763779527559056,0.9302325581395349,0.9761904761904762,0.9962469644565458,0.9967245332459875,0.9953703703703703,6.553262131772314,Ayni mimarinin NumPy tabanli referans egitimi.
wide_scaled,sklearn,30-16-1,sigmoid,0.05,0.0,True,1.0,1400,1400,513,0.06351903782375683,0.07935167835020364,0.09912940953431738,0.9882697947214076,0.9736842105263158,0.9736842105263158,0.9861111111111112,0.9594594594594594,0.9859154929577465,0.9953271028037384,1.0,0.9722222222222222,0.9906976744186047,0.9793103448275862,0.9790209790209791,0.985852527779822,0.9651162790697674,0.9742063492063492,0.9763779527559056,0.9302325581395349,0.9761904761904762,0.9962469644565458,0.9967245332459875,0.9953703703703703,6.553262131772314,Ayni agirliklarla MLPClassifier tekrari.
wide_scaled,pytorch,30-16-1,sigmoid,0.05,0.0,True,1.0,1400,1400,513,0.06351903782375683,0.07935167835020362,0.09912940953431737,0.9882697947214076,0.9736842105263158,0.9736842105263158,0.9861111111111112,0.9594594594594594,0.9859154929577465,0.9953271028037384,1.0,0.9722222222222222,0.9906976744186047,0.9793103448275862,0.9790209790209791,0.985852527779822,0.9651162790697674,0.9742063492063492,0.9763779527559056,0.9302325581395349,0.9761904761904762,0.9962469644565458,0.9967245332459875,0.9953703703703703,6.553262131772315,Ayni agirliklarla PyTorch tekrari.
deep_scaled_l2_data100,numpy,30-32-16-1,relu,0.01,0.001,True,1.0,1400,1400,1537,0.05082673782285227,0.08355962212386588,0.09785083895309471,0.9882697947214076,0.9649122807017544,0.956140350877193,0.9861111111111112,0.958904109589041,0.971830985915493,0.9953271028037384,0.9859154929577465,0.9583333333333334,0.9906976744186047,0.9722222222222222,0.965034965034965,0.985852527779822,0.9580740255486406,0.9553571428571428,0.9763779527559056,0.9302325581395349,0.9523809523809523,0.998381043491059,0.9967245332459875,0.996031746031746,10.16064941129033,Ayni mimarinin NumPy tabanli referans egitimi.
deep_scaled_l2_data100,sklearn,30-32-16-1,relu,0.01,0.001,True,1.0,1400,1400,1537,0.050675361288454665,0.08310682038500994,0.09739803721423877,0.9882697947214076,0.9649122807017544,0.956140350877193,0.9861111111111112,0.958904109589041,0.971830985915493,0.9953271028037384,0.9859154929577465,0.9583333333333334,0.9906976744186047,0.9722222222222222,0.965034965034965,0.985852527779822,0.9580740255486406,0.9553571428571428,0.9763779527559056,0.9302325581395349,0.9523809523809523,0.998381043491059,0.9967245332459875,0.996031746031746,10.16064941129033,Ayni agirliklarla MLPClassifier tekrari.
deep_scaled_l2_data100,pytorch,30-32-16-1,relu,0.01,0.001,True,1.0,1400,1400,1537,0.05151437553976453,0.0837259876206729,0.09738545621387723,0.9882697947214076,0.9649122807017544,0.956140350877193,0.9861111111111112,0.958904109589041,0.971830985915493,0.9953271028037384,0.9859154929577465,0.9583333333333334,0.9906976744186047,0.9722222222222222,0.965034965034965,0.985852527779822,0.9580740255486406,0.9553571428571428,0.9763779527559056,0.9302325581395349,0.9523809523809523,0.9982706600927221,0.9967245332459875,0.996031746031746,10.025812065791927,Ayni agirliklarla PyTorch tekrari.
