epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,1.45888373300383,1.448524445976685,0.3724340175953079,0.37719298245614036
2,1.3307076656678625,1.3215324212623212,0.3724340175953079,0.37719298245614036
3,1.2154950996794134,1.2074477018787044,0.3724340175953079,0.37719298245614036
4,1.1140830606076084,1.1070999520370675,0.3724340175953079,0.37719298245614036
5,1.026722278113887,1.0207336167771495,0.3724340175953079,0.37719298245614036
6,0.9530347744794605,0.9479661188217389,0.3724340175953079,0.37719298245614036
7,0.892082320104118,0.8878567393170591,0.3724340175953079,0.37719298245614036
8,0.8425216759803165,0.839061999685898,0.3724340175953079,0.37719298245614036
9,0.8027962210874974,0.8000271270434618,0.3724340175953079,0.37719298245614036
10,0.7713130756025082,0.7691627866823896,0.3724340175953079,0.37719298245614036
11,0.7465740510406452,0.7449755311955212,0.3724340175953079,0.37719298245614036
12,0.7272522695718956,0.7261439205906404,0.3724340175953079,0.37719298245614036
13,0.7122226043642602,0.7115485390482873,0.3724340175953079,0.37719298245614036
14,0.7005604710281323,0.700270468939204,0.3724340175953079,0.37719298245614036
15,0.6915228773182576,0.6915721281093576,0.6275659824046921,0.6228070175438597
16,0.6845220171091674,0.6848707388233299,0.6275659824046921,0.6228070175438597
17,0.6790977834204557,0.6797107806999023,0.6275659824046921,0.6228070175438597
18,0.67489253610361,0.6757387425142689,0.6275659824046921,0.6228070175438597
19,0.6716294855317202,0.6726815177364902,0.6275659824046921,0.6228070175438597
20,0.6690949353662352,0.6703286749677329,0.6275659824046921,0.6228070175438597
21,0.667124079451841,0.6685182902792347,0.6275659824046921,0.6228070175438597
22,0.66558983540744,0.6671258188951198,0.6275659824046921,0.6228070175438597
23,0.6643941621228573,0.666055450351887,0.6275659824046921,0.6228070175438597
24,0.6634613550358941,0.6652334392990802,0.6275659824046921,0.6228070175438597
25,0.6627328896122882,0.6646029815264505,0.6275659824046921,0.6228070175438597
26,0.6621634638021764,0.6641202856887546,0.6275659824046921,0.6228070175438597
27,0.661717962915693,0.6637515641805833,0.6275659824046921,0.6228070175438597
28,0.6613691314693151,0.6634707278928346,0.6275659824046921,0.6228070175438597
